nombre_producto,cantidad_entregada
ATORVASTATINA 20MG TABLETA | ECAR |,30
SILDENAFIL 50MG TABLETA | GENFAR |,30
CARBOXIMETILCELULOSA 0.5% SOLUCION OFTALMICA | INCOBRA | OFTALMOTRILUB,2
LATANOPROST 50MCG/2.5ML GOTAS OFTALMICAS | PROCAPS | LATANOX,2
CARBAMAZEPINA 200MG TABLETA | LAPROFF |,180
OXALATO DE ESCITALOPRAM 20MG TABLETA | LA SANTE |,120
ACETAMINOFEN 500MG TABLETA | AG |,30
AMLODIPINO + VALSARTAN + HIDROCLOROTIAZIDA 10MG+320MG+25MG TABLETA | NOVARTIS | EXFORGE HCT,84
CARVEDILOL 12.5MG TABLETA | WINTHROP |,180
METRONIDAZOL 500MG OVULO | COLMED |,7
CLOTRIMAZOL 1% CREMA VAGINAL | AG |,1
ACICLOVIR 5% UNGUENTO TOPICO | GENFAR |,1
CALCITRIOL 0.25MCG CAPSULA | COLMED |,90
ROSUVASTATINA 40MG TABLETA | ECAR |,90
FLUOXETINA 20MG TABLETA | NOVAMED | GENERICO,30
RISPERIDONA 2MG TABLETA | LA SANTE | ZYRISP,120
SERTRALINA 50MG TABLETA | GENFAR |,60
LEVETIRACETAM 500MG TABLETA | WINTHROP |,360
OXCARBAZEPINA 300MG TABLETA | NOVARTIS | TRILEPTAL 300MG,360
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,30
DIACEREINA 50MG TABLETA | SYNERGY LAB S.A.S | ARTRO M,90
COLCHICINA 0.5MG TABLETA | LAPROFF |,30
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,30
LOSARTAN 50MG TABLETA | NOVAMED | TENSOFAR,180
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
PREDNISOLONA 5MG TABLETA | GENFAR |,60
BISACODILO 5MG TABLETA | BUSSIE |,15
VILDAGLIPTINA + METFORMINA 50MG + 1000MG TABLETA | NOVARTIS | GALVUS MET,175
INSULINA GLARGINA 300U.I./3ML (100U.I./ML) LAPICERO | SANOFI AVENTIS | LANTUS,6
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,90
TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK,100
ROSUVASTATINA 40MG TABLETA | ECAR |,90
ACETAMINOFEN 500MG TABLETA | AG |,30
AMLODIPINO 5MG TABLETA | WINTHROP |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,80
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
ROSUVASTATINA 40MG TABLETA | ECAR |,90
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,60
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,90
LORATADINA 5MG/5ML JARABE | LAPROFF |,1
DIVALPROATO DE SODIO 500MG TABLETA ABBOTT VALCOTE,150
BETAMETASONA + CLOTRIMAZOL + NEOMICINA (0.04G+1G+0.5G)/20GR CREMA TOPICA | GENFAR |,2
NITAZOXANIDA 500MG TABLETA | BUSSIE | NITAZOFIN,6
INSULINA GLARGINA 450U.I./1.5ML (300U.I./ML) LAPICERO | SANOFI AVENTIS | TOUJEO,5
NAPROXENO 250MG TABLETA GENFAR,10
DOXICICLINA 100MG TABLETA | GENFAR |,90
CARVEDILOL 6.25MG TABLETA | WINTHROP |,60
ATORVASTATINA 40MG TABLETA ECAR,90
CLOTRIMAZOL 100MG OVULO VAGINAL | COLMED |,7
IBUPROFENO 800MG TABLETA | GENFAR |,15
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,10
ACICLOVIR 800MG TABLETA | GENFAR |,10
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,90
FEXOFENADINA CLORHIDRATO 120MG TABLETA | ECAR |,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
INSULINA ASPARTA 100U/3ML LAPICERO | NOVO | NOVORAPID FLEXPEN,1
DIACEREINA 50MG TABLETA | SYNERGY LAB S.A.S | ARTRO M,90
VALSARTAN 160MG TABLETAS |GENFAR|,28
BECLOMETASONA 250MCG INHALADOR BUCAL | BIOSYNTEC |,1
TRAZODONA 50MG TABLETA | RECIPE |,30
LANSOPRAZOL 30MG CAPSULA DE LIBERACION PROLONGADA | LASANTE |,90
VITAMINA D3 1000UI CAPSULA | COLMED | BLANDA,90
FENITOINA SODICA 100MG TABLETA | PFIZER | EPAMIN,150
ATORVASTATINA 40MG TABLETA ECAR,90
LEVOTIROXINA 100MCG TABLETA | SIEGFRIED | TIROXIN,180
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,180
SILDENAFIL 50MG TABLETA | GENFAR |,30
FEXOFENADINA 30MG/5ML JARABE | ECAR |,2
MOMETASONA FUROATO 50MG/ML SPRAY NASAL X 18GR | MEGALABS | RINOSAL,2
AMLODIPINO 5MG TABLETA | WINTHROP |,90
FUROSEMIDA 40MG TABLETA | GENFAR |,90
PRAZOSINA 1MG TABLETA | LABINCO | PRATEN,90
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,84
ATORVASTATINA 40MG TABLETA ECAR,90
METFORMINA 850MG TABLETA | WINTHROP |,90
MONTELUKAST 4MG TABLETA MASTICABLE | LASANTE |,90
SALBUTAMOL 100MCG INHALADOR | CIPLA |,1
VALSARTAN 160MG TABLETA | LASANTE |,21
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,24
ATORVASTATINA 40MG TABLETA ECAR,27
CEFALEXINA 500MG CAPSULA | RECIPE |,16
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,180
VITAMINA B12 1.000MCG/1ML SOLUCION INYECTABLE | ECAR | CIANOCOBALAMINA 0.1 MG/ML,2
ATORVASTATINA 40MG TABLETA ECAR,90
INSULINA GLARGINA 300U.I./3ML (100U.I./ML) LAPICERO | SANOFI AVENTIS | LANTUS,7
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,60
BETAMETASONA 0.05% CREMA | AG |,1
NAPROXENO 250MG TABLETA GENFAR,21
OXALATO DE ESCITALOPRAM 10MG TABLETA | GENFAR |,84
DIFENHIDRAMINA 12.5MG/5ML JARABE | LAPROFF |,8
LEVOTIROXINA 100MCG TABLETA | MERCK | EUTIROX,90
IBUPROFENO 400MG TABLETA | GENFAR |,20
DESLORATADINA + MONTELUKAST 5MG + 10MG TABLETA | NOVAMED | DESLODEX,30
ESOMEPRAZOL 40MG TABLETA | COLMED |,90
VILDAGLIPTINA + METFORMINA 50MG + 1000MG TABLETA | NOVARTIS | GALVUS MET,175
PREGABALINA 25MG TABLETA PFIZER LYRICA,90
ACETAMINOFEN 500MG TABLETA | AG |,30
DORZOLAMIDA + TIMOLOL + BRIMONIDINA 20MG + 5MG + 2MG SOLUCION OFTALMICA FCO X 5ML | PROCAPS | BRIMODOR,2
LOSARTAN 50MG TABLETA | GENFAR |,30
LOSARTAN 50MG TABLETA | GENFAR |,60
LEVOTIROXINA 100MCG TABLETA | SIEGFRIED | TIROXIN,8
INSULINA GLARGINA 450U.I./1.5ML (300U.I./ML) LAPICERO | SANOFI AVENTIS | TOUJEO,3
CETIRIZINA 5MG/5ML JARABE | ECAR |,2
INSULINA GLARGINA 450U.I./1.5ML (300U.I./ML) LAPICERO | SANOFI AVENTIS | TOUJEO,5
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
ESOMEPRAZOL 20MG TABLETA | COLMED |,90
ROSUVASTATINA 40MG TABLETA | ECAR |,90
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,84
ROSUVASTATINA 20MG TABLETA | ECAR |,90
PANTOPRAZOL 40MG TABLETA | IPCA | PANTODEX DR - 40,45
VITAMINA A 50.000U.I. CAPSULA | NOVAMED |,4
DIFENHIDRAMINA 12.5MG/5ML JARABE | LAPROFF |,1
SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |,1
RIVAROXABAN 20MG TABLETA | SANOFI AVENTIS |,90
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,60
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,28
ATORVASTATINA 40MG TABLETA ECAR,90
ACETAMINOFEN 500MG TABLETA | AG |,30
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,90
LOSARTAN 50MG TABLETA | GENFAR |,90
VILDAGLIPTINA + METFORMINA 50MG + 850MG TABLETA | NOVARTIS | GALVUS MET,56
NIMODIPINO 30MG TABLETA | PAULY | NIDIP,90
AMLODIPINO + VALSARTAN + HIDROCLOROTIAZIDA 10MG+320MG+25MG TABLETA | NOVARTIS | EXFORGE HCT,28
BISACODILO 5MG TABLETA | BUSSIE |,10
OXALATO DE ESCITALOPRAM 10MG TABLETA | GENFAR |,90
LEVOMEPROMAZINA 4% SOLUCION ORAL | HUMAX |,3
CARBOXIMETILCELULOSA + GLICERINA (5MG+9MG)/10ML SOLUCION OFTALMICA | MEGALABS | CRISTALTEARS PLUS,1
BECLOMETASONA 250MCG INHALADOR BUCAL | CHALVER | NABUMEX,1
NAPROXENO 250MG TABLETA GENFAR,15
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,90
ACETAMINOFEN 500MG TABLETA | AG |,30
HIDROCORTISONA 1% CREMA | AG |,1
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,110
VILDAGLIPTINA + METFORMINA 50MG + 850MG TABLETA | NOVARTIS | GALVUS MET,84
ESTROGENOS CONJUGADOS 0.625MG CREMA VAGINAL X 40GR | CHALVER | ESTERMAX,2
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,90
ESOMEPRAZOL 20MG TABLETA |COLMED,30
DIVALPROATO DE SODIO 500MG TABLETA ABBOTT VALCOTE,60
MIRTAZAPINA 30MG TABLETA | HUMAX |,30
ATORVASTATINA 40MG TABLETA ECAR,90
ACETAMINOFEN 500MG TABLETA | AG |,30
ALBENDAZOL 200MG TABLETA | BIOQUIFAR | FINAPAR,2
ETORICOXIB 60MG TABLETA | EUROFARMA | ETOX,10
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,84
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,90
CLOTRIMAZOL 1% CREMA TOPICA | AG |,2
ESOMEPRAZOL 40MG TABLETA | COLMED |,90
FUROSEMIDA 40MG TABLETA | GENFAR |,90
VITAMINA D3 2000UI CAPSULA | COLMED |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
ATORVASTATINA 20MG TABLETA | ECAR |,90
CALCITRIOL 0.25MCG CAPSULA | COLMED |,90
ESOMEPRAZOL 40MG TABLETA | COLMED |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
NIFEDIPINO RETARD 30MG CAPSULA | NOVAMED |,180
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,90
BROMFENACO SODICO 0.9MG/5ML SOLUCION OFTALMICA | MEGALABS | BRONAX,3
AMOXICILINA 250MG/100ML SUSPENSION | LA SANTE |,1
NAPROXENO 125MG/5ML (2.5%) SUSPENSION | LABINCO | NAPROX,1
ACIDO ASCORBICO 500MG TABLETA MASTICABLE | LASANTE | VITAMINA C,3
CEFALEXINA 500MG CAPSULA | RECIPE |,12
ACETAMINOFEN 500MG TABLETA | AG |,24
ESOMEPRAZOL 20MG TABLETA |COLMED,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | LABINCO | LABINPINA,5
ACETAMINOFEN 500MG TABLETA | AG |,20
ATORVASTATINA 20MG TABLETA | ECAR |,90
LOSARTAN 50MG TABLETA | GENFAR |,90
BROMURO DE IPRATROPIO 20MCG INHALADOR | BOEHRINGER INGELHEIM | ATROVENT HFA,1
ACETILCISTEINA 600MG SOBRE | LASANTE |,180
ATORVASTATINA 20MG TABLETA | LASANTE |,60
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,120
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,60
ETORICOXIB 60MG TABLETA | EUROFARMA |,30
PREGABALINA 50MG TABLETA | PFIZER | LYRICA,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
AMLODIPINO 5MG TABLETA | WINTHROP |,60
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,60
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,120
ROSUVASTATINA 20MG TABLETA | ECAR |,60
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,28
VILDAGLIPTINA + METFORMINA 50MG + 1000MG TABLETA | NOVARTIS | GALVUS MET,60
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,43
ERGOTAMINA + CAFEINA 1MG + 100MG TABLETA | TECNOQUIMICAS | FENCAFEN,40
ATORVASTATINA 20MG TABLETA | ECAR |,90
ACETAMINOFEN 500MG TABLETA | AG |,30
ACIDO FUSIDICO 2% CREMA TOPICA | GENFAR |,1
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
ESOMEPRAZOL 20MG TABLETA | COLMED |,90
TRIMEBUTINA 200MG TABLETA | GENFAR |,180
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,90
ESOMEPRAZOL 20MG TABLETA |COLMED,90
LEVOCETIRIZINA 5MG TABLETA | LASANTE |,90
ETORICOXIB 120MG TABLETA | EUROFARMA |,14
ETORICOXIB 60MG TABLETA | EUROFARMA |,30
PREGABALINA 50MG TABLETA | PFIZER | LYRICA,30
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,40
AMLODIPINO 5MG TABLETA | WINTHROP |,90
AMLODIPINO 5MG TABLETA | WINTHROP |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
LEVOTIROXINA 100MCG TABLETA | SIEGFRIED | TIROXIN,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
ROSUVASTATINA 40MG TABLETA | ECAR |,90
VITAMINA D3 2000UI CAPSULA | COLMED |,90
VENLAFAXINA 150MG TABLETA | LASANTE |,240
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,10
DIMENHIDRINATO 50MG TABLETA | ECAR | PASEDOL,30
AMLODIPINO 10MG TABLETA | GENFAR |,30
ATORVASTATINA 40MG TABLETA ECAR,30
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,30
ROSUVASTATINA 20MG TABLETA | ECAR |,30
VILDAGLIPTINA + METFORMINA 50MG + 1000MG TABLETA | NOVARTIS | GALVUS MET,28
OMEPRAZOL 20MG CAPSULA | NOVAMED |,30
ESOMEPRAZOL 20MG TABLETA | COLMED |,5
INSULINA GLARGINA 450U.I./1.5ML (300U.I./ML) LAPICERO | SANOFI AVENTIS | TOUJEO,4
ATORVASTATINA 40MG TABLETA ECAR,90
ATORVASTATINA 40MG TABLETA ECAR,90
ESOMEPRAZOL 20MG TABLETA |COLMED,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
MOSAPRIDA 5MG TABLETA | BUSSIE | MOXAR,120
ATORVASTATINA 40MG TABLETA ECAR,90
BISACODILO 5MG TABLETA | BUSSIE |,15
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
ACIDO VALPROICO 250MG CAPSULA | NOVAMED | FERBIN CAPSULA LIQUIDA,5
CREMA ALMIPRO 500GR POTE | SAN JORGE |,3
ACIDO ACETIL SALICILICO 100MG TABLETA | WINTHROP |,90
AMLODIPINO 5MG TABLETA | WINTHROP |,90
ESOMEPRAZOL 20MG TABLETA | COLMED |,90
FUROSEMIDA 40MG TABLETA | GENFAR |,90
KETOTIFENO 1MG/5ML JARABE | LAPROFF |,1
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,90
ETORICOXIB 60MG TABLETA | EUROFARMA |,15
DEXAMETASONA 8MG/2ML SOLUCION INYECTABLE | FARMIONNI |,3
CLOTRIMAZOL 1% CREMA TOPICA | AG |,2
AMPICILINA 250MG/5ML SUSPENSION | LASANTE |,1
QUETIAPINA 100MG TABLETA | GENFAR |,90
SERTRALINA 100MG TABLETA | GENFAR |,90
METILFENIDATO 10MG TABLETA NOVARTIS RITALINA,30
BUPROPION CLORHIDRATO 150MG CAPSULA | TECNOFARMA | ODRANAL,90
SULFATO FERROSO 300MG TABLETA | ECAR |,5
ESOMEPRAZOL 40MG TABLETA | COLMED |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,84
CEFALEXINA 500MG CAPSULA | RECIPE |,20
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,15
INSULINA GLARGINA 450U.I./1.5ML (300U.I./ML) LAPICERO | SANOFI AVENTIS | TOUJEO,2
CEFALEXINA 500MG CAPSULA | RECIPE |,28
GLIMEPIRIDA 2MG TABLETA | TECNOQUIMICAS |,180
LIDOCAINA 2% JALEA | PROCLIN |,3
ETORICOXIB 90MG TABLETA | EUROFARMA |,30
ESOMEPRAZOL 20MG TABLETA |COLMED,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
ATORVASTATINA 40MG TABLETA ECAR,90
BECLOMETASONA 250MCG INHALADOR BUCAL | CHALVER | NABUMEX,2
ESOMEPRAZOL 20MG TABLETA |COLMED,90
SALBUTAMOL 100MCG INHALADOR | CIPLA |,3
LOSARTAN 50MG TABLETA | GENFAR |,180
CARVEDILOL 6.25MG TABLETA | LASANTE |,90
ESOMEPRAZOL 20MG TABLETA | COLMED |,90
ACIDO ACETIL SALICILICO 100MG TABLETA | WINTHROP |,90
ATORVASTATINA 40MG TABLETA ECAR,120
LOSARTAN + HIDROCLOROTIAZIDA 100MG + 25MG TABLETA | BUSSIE | SATOREN H FORTE,240
ACETAMINOFEN 500MG TABLETA | AG |,30
IBUPROFENO 400MG TABLETA | GENFAR |,20
DICLOFENACO SODICO 75MG/3ML (2.5%) SOLUCION INYECTABLE | FARMIONNI |,3
OXIMETAZOLINA 0.050% SOLUCION NASAL | TECNOQUIMICAS |,1
"MOMETASONA FUROATO 50MG/ML SPRAY NASAL 0,05% | TECNOFAR |",3
LORATADINA 5MG/5ML JARABE | LAPROFF |,3
NAPROXENO 250MG TABLETA GENFAR,20
DEXAMETASONA 8MG/2ML SOLUCION INYECTABLE | FARMIONNI |,1
DICLOFENACO SODICO 75MG/3ML (2.5%) SOLUCION INYECTABLE | FARMIONNI |,1
DICLOFENACO SODICO 1% GEL TOPICO | GENFAR |,3
AMOXICILINA 250MG/100ML SUSPENSION | LA SANTE |,1
ACIDO FUSIDICO 2% CREMA TOPICA | GENFAR |,1
SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |,1
LEVOSULPIRIDE + PANCREATINA + SIMETICONA 25MG+150MG+80MG TABLETA | GALENO QUIMICA S.A | LEPRIT,60
ATORVASTATINA 40MG TABLETA ECAR,90
CARVEDILOL 6.25MG TABLETA | LASANTE |,180
FUROSEMIDA 40MG TABLETA | GENFAR |,90
HALOPERIDOL 2MG/ML GOTAS | HUMAX | 15 ML,3
ATORVASTATINA 40MG TABLETA ECAR,90
MONTELUKAST 5MG TABLETA MASTICABLE | LASANTE |,90
LOSARTAN 50MG TABLETA | GENFAR |,90
METFORMINA 850MG TABLETA | WINTHROP |,90
NAPROXENO 250MG TABLETA GENFAR,30
DIVALPROATO DE SODIO 250MG TABLETA DE LIBERACION SOSTENIDA | ABBOTT | VALCOTE ER,90
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,60
ETORICOXIB 90MG TABLETA | EUROFARMA |,60
KETOTIFENO 1MG/5ML JARABE | LAPROFF |,1
AMPICILINA 500MG CAPSULA | LASANTE |,21
ACIDO ACETIL SALICILICO 100MG TABLETA | WINTHROP |,90
AMLODIPINO + VALSARTAN + HIDROCLOROTIAZIDA 5MG+160MG+12.5MG TABLETA | PROCAPS | VARTERAL HCT,180
ROSUVASTATINA 40MG TABLETA | ECAR |,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
ESPIRONOLACTONA 25MG TABLETA | WINTHROP |,90
ATORVASTATINA 40MG TABLETA ECAR,90
ENOXAPARINA SODICA 40MG/0.4ML SOLUCION INYECTABLE | DELTA | PHARMA LAW,5
ACIDO ACETIL SALICILICO 100MG TABLETA | WINTHROP |,90
ETORICOXIB 90MG TABLETA | EUROFARMA |,28
TIZANIDINA 2MG TABLETA | LABINCO | AIRFLEX |,30
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,90
CARBAMAZEPINA 200MG TABLETA | LAPROFF |,240
SULFASALAZINA 500MG TABLETA | GENFAR |,150
ALBENDAZOL 200MG TABLETA | LAPROFF |,2
EMPAGLIFLOZINA 10MG TABLETA | BOEHRINGER | JARDIANCE,90
NAPROXENO 250MG TABLETA GENFAR,20
CLINDAMICINA 300MG CAPSULA GENFAR,28
CLOTRIMAZOL 1% CREMA TOPICA | AG |,1
CEFALEXINA 500MG CAPSULA | RECIPE |,40
OMEPRAZOL 20MG CAPSULA | NOVAMED |,60
ACETAMINOFEN 500MG TABLETA | AG |,90
ATORVASTATINA 20MG TABLETA | LASANTE |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
ESPIRONOLACTONA 25MG TABLETA | WINTHROP |,90
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,30
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,40
ACETAMINOFEN 500MG TABLETA | AG |,20
CEFALEXINA 500MG CAPSULA | RECIPE |,28
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | RECIPE |,9
NAPROXENO 250MG TABLETA GENFAR,9
ACIDO FOLICO 1MG TABLETA | ECAR |,90
AZATIOPRINA 50MG TABLETA | NEXT PHARMA |,90
CLOTRIMAZOL 1% CREMA TOPICA | AG |,1
CALCITRIOL 0.25MCG CAPSULA | COLMED |,90
VITAMINA B12 1.000MCG/1ML SOLUCION INYECTABLE | ECAR | CIANOCOBALAMINA 0.1 MG/ML,4
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,30
CEFALEXINA 500MG CAPSULA | RECIPE |,20
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,90
CICLOBENZAPRINA 10MG TABLETA | EUROFARMA |,90
CLOTRIMAZOL 1% CREMA TOPICA | AG |,2
TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK,100
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,15
DICLOFENACO SODICO 50MG TABLETA | GENFAR |,15
CLOTRIMAZOL 1% CREMA TOPICA | AG |,1
PREDNISOLONA 0.1% GOTAS OFTALMICAS | LASANTE |,2
BUPROPION CLORHIDRATO 150MG CAPSULA | TECNOFARMA | ODRANAL,120
RISPERIDONA 2MG TABLETA | LA SANTE | ZYRISP,120
ATORVASTATINA 20MG TABLETA | ECAR |,90
VITAMINA D3 2000UI CAPSULA | COLMED |,90
LEVOTIROXINA 100MCG TABLETA | SIEGFRIED | TIROXIN,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
LETROZOL 2.5MG TABLETA | HETERO | LETROLE,30
OMEPRAZOL 20MG CAPSULA | NOVAMED |,30
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,84
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,20
ACIDO FUSIDICO 2% CREMA TOPICA | GENFAR |,1
CROMOGLICATO DE SODIO 2% SOLUCION OFTALMICA | EXPOFARMA |,1
LOSARTAN 50MG TABLETA | GENFAR |,180
MONTELUKAST 5MG TABLETA MASTICABLE | LASANTE |,80
CARVEDILOL 6.25MG TABLETA | WINTHROP |,120
ETORICOXIB 60MG TABLETA | EUROFARMA |,90
LACTULOSA 66.7GR/100ML SOBRE DE SOLUCION ORAL | HUMAX | CONSTILAX,15
CROMOGLICATO DE SODIO 2% SOLUCION OFTALMICA | EXPOFARMA |,1
ACETAMINOFEN 500MG TABLETA | AG |,40
ATORVASTATINA 20MG TABLETA | ECAR |,90
AMLODIPINO 10MG TABLETA | GENFAR |,90
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,84
LOSARTAN 50MG TABLETA | GENFAR |,180
OMEPRAZOL 20MG CAPSULA | NOVAMED |,30
FUROSEMIDA 40MG TABLETA | GENFAR |,90
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,30
ATORVASTATINA 40MG TABLETA ECAR,90
ATORVASTATINA 20MG TABLETA | ECAR |,90
CARVEDILOL 6.25MG TABLETA | LASANTE |,180
ESPIRONOLACTONA 25MG TABLETA | WINTHROP |,90
LEVOTIROXINA 100MCG TABLETA | SIEGFRIED | TIROXIN,90
VALSARTAN 160MG TABLETA | LASANTE |,175
ALBENDAZOL 200MG TABLETA | BIOQUIFAR | FINAPAR,1
MESALAZINA 500MG TABLETA | LABINCO | MESAX,120
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,90
ATORVASTATINA 20MG TABLETA | LASANTE |,20
AMLODIPINO 5MG TABLETA | WINTHROP |,90
ACETAMINOFEN 500MG TABLETA | AG |,20
LOSARTAN 50MG TABLETA | GENFAR |,180
"MOMETASONA FUROATO 50MG/ML SPRAY NASAL 0,05% | TECNOFAR |",1
CETIRIZINA 5MG/5ML JARABE | ECAR |,1
ACIDO ASCORBICO 100MG/ML GOTAS | ECAR | VITAMINA C,1
SACAROMICES BOULARDI 250MG SOBRE DE SOLUCION ORAL | AXON PHARMA COLOMBIA | FLORATIL MINI SACHETS,7
OLOPATADINA 0.2%/5ML SOLUCION OFTALMICA | INCOBRA | OFTALMOTRIALER,2
CARVEDILOL 6.25MG TABLETA | WINTHROP |,30
ATORVASTATINA 40MG TABLETA ECAR,90
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,28
ROSUVASTATINA 40MG TABLETA | ECAR |,30
HIDROXICINA 25MG TABLETA | GENFAR |,30
ATORVASTATINA 20MG TABLETA | ECAR |,60
AMLODIPINO 10MG TABLETA | GENFAR |,60
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,60
LOSARTAN 50MG TABLETA | GENFAR |,120
LEVETIRACETAM 500MG TABLETA | WINTHROP |,12
ENOXAPARINA SODICA 60MG/0.6ML SOLUCION INYECTABLE | DELTA | PHARMA LAW,30
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,30
DIFENHIDRAMINA 50MG CAPSULA | SALUS PHARMA |,90
