nombre_producto,cantidad_entregada
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,56
ESOMEPRAZOL 20MG TABLETA | COLMED |,90
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,30
NAPROXENO 250MG TABLETA GENFAR,15
FEXOFENADINA 30MG/5ML JARABE | ECAR |,1
SALBUTAMOL 100MCG INHALADOR | CIPLA |,1
ACETAMINOFEN 150MG/5ML JARABE | PROCAPS | DOLOFEN,2
ATORVASTATINA 20MG TABLETA | ECAR |,90
PREGABALINA 50MG TABLETA | PFIZER | LYRICA,90
METFORMINA 850MG TABLETA | PISA S.A |,270
AMLODIPINO 5MG TABLETA | WINTHROP |,90
VILDAGLIPTINA 50MG TABLETA | TECNOFARMA | VILZER,90
VITAMINA D3 2000UI CAPSULA | COLMED |,90
GEMFIBROZILO 600MG TABLETA | WINTHROP |,90
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,90
ETORICOXIB 90MG TABLETA | EUROFARMA |,30
METFORMINA 850MG TABLETA | WINTHROP |,120
RISPERIDONA 1MG/20ML SOLUCION ORAL | SCANDINAVIA | TRACTAL 1MG/ML,1
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,60
LIDOCAINA 700MG (5%) PARCHE GRUNENTHAL VERSATIS 5%,15
ATORVASTATINA 40MG TABLETA ECAR,90
CARBONATO DE CALCIO 600MG (1500MG) TABLETA | LEBRIUT S.A.S | OROCAL MASTICABLE,90
ACIDO ACETIL SALICILICO 100MG TABLETA | WINTHROP |,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
NIFEDIPINO RETARD 30MG CAPSULA | NOVAMED |,90
VALSARTAN 160MG TABLETA | LASANTE |,180
ACIDO ACETIL SALICILICO 100MG TABLETA | WINTHROP |,90
BISOPROLOL FUMARATO 5MG TABLETA | SIEGFRIED | CORBIS,30
ATORVASTATINA 40MG TABLETA ECAR,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
AMOXICILINA 500MG CAPSULA | LASANTE |,15
AMLODIPINO 5MG TABLETA | WINTHROP |,90
ATORVASTATINA 20MG TABLETA | ECAR |,90
LOSARTAN 100MG TABLETA | BUSSIE | SATOREN,180
METFORMINA 850MG TABLETA | PISA S.A |,90
ACETAMINOFEN 500MG TABLETA | AG |,32
ENOXAPARINA SODICA 40MG/0.4ML SOLUCION INYECTABLE | DELTA | PHARMA LAW,5
DICLOFENACO SODICO 75MG/3ML (2.5%) SOLUCION INYECTABLE | FARMIONNI |,6
TRIMETOPRIM SULFAMETOXAZOL 800MG + 160MG TABLETA | GENFAR |,14
LEVONORGESTREL 52MG IMPLANTE HORMONAL | BAYER | MIRENA,1
VILDAGLIPTINA 50MG TABLETA | WILLOW PHARMA | W-LIPTINA,120
SULFATO FERROSO 300MG TABLETA | ECAR |,90
HIDROCORTISONA 1% CREMA | AG |,1
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
ACETILCISTEINA 600MG SOBRE | LASANTE |,30
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,60
LEVONORGESTREL 52MG IMPLANTE HORMONAL | BAYER | MIRENA,1
METRONIDAZOL 500MG OVULO | COLMED |,14
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,60
ACETAMINOFEN 500MG TABLETA | AG |,20
MEDROXIPROGESTERONA 150MG/1ML SOLUCION INYECTABLE | CAICLOS | ILEINE,1
NAPROXENO 250MG TABLETA GENFAR,9
SULFATO FERROSO 300MG TABLETA | ECAR |,30
ACETAMINOFEN 500MG TABLETA | AG |,20
ALBENDAZOL 200MG TABLETA | BIOQUIFAR | FINAPAR,2
QUETIAPINA 25MG TABLETA | WINTHROP |,120
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | LABINCO | LABINPINA,180
AMOXICILINA 500MG CAPSULA | LASANTE |,56
ESOMEPRAZOL 20MG TABLETA | COLMED |,28
AZELASTINA + FLUTICASONA PROPIONATO 137MCG+50MCG SPRAY NASAL X 30ML | NOVAMED | AZEFLU,2
DESLORATADINA + MONTELUKAST 5MG + 10MG TABLETA | NOVAMED | DESLODEX,90
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | LABINCO | LABINPINA,30
LEVONORGESTREL + ETINILESTRADIOL 0.15MG+0.03MG TABLETA | PROFAMILIA | OCEIRA,63
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,15
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,21
INSULINA GLARGINA 450U.I./1.5ML (300U.I./ML) LAPICERO | SANOFI AVENTIS | TOUJEO,6
ATORVASTATINA 10MG TABLETA | BIOQUIFAR | ATORFIT,90
METFORMINA 850MG TABLETA | PISA S.A |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,90
ALBENDAZOL 200MG TABLETA | BIOQUIFAR | FINAPAR,2
ALIMENTO EN POLVO A BASE DE MALTODEXTRINA CON VITAMINAS Y MINERALES | CAJA X 10 SOBRES X 1G | VITAMIX 15,60
SUERO FISIOLOGICO 0.9% X 500 ML BOLSA,16
ONDANSETRON 8MG/4ML SOLUCION INYECTABLE | FRESENIUS | ONDASETRON,16
PEGFILGRASTIM 6MG/0.6ML SOLUCION INYECTABLE | LAFRANCOL | GENFILGRAS PEG,2
MESNA 400MG/4ML SOLUCION INYECTABLE | BLAU |,32
DEXAMETASONA 8MG/2ML SOLUCION INYECTABLE | FARMIONNI |,16
DOXORRUBICINA 50MG SOLUCION INYECTABLE | ALPHARMA |,6
FOSAPREPITANT 150MG/10ML SOLUCION INYECTABLE | MSN LABS | APRITANT IV,2
IFOSFAMIDA 1GR SOLUCION INYECTABLE | GADOR |,24
DICLOFENACO SODICO 75MG/3ML (2.5%) SOLUCION INYECTABLE | FARMIONNI |,3
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,40
ETORICOXIB 60MG TABLETA | EUROFARMA |,15
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,10
VITAMINA D3 (COLECALCIFEROL) 5600U.I./10ML SOLUCION ORAL | NOVAMED | DENSIMET,1
ACIDO ASCORBICO 500MG TABLETA MASTICABLE | LASANTE | VITAMINA C,90
SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |,4
ATORVASTATINA 20MG TABLETA | ECAR |,90
ATORVASTATINA 20MG TABLETA | ECAR |,90
BETAMETASONA 0.05% CREMA | GENFAR |,3
CLOTRIMAZOL 1% CREMA TOPICA | AG |,3
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,15
VITAMINA D3 1000UI CAPSULA | COLMED | BLANDA,90
ACETAMINOFEN 500MG TABLETA | AG |,45
ATORVASTATINA 20MG TABLETA | LASANTE |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
VITAMINA D3 2000UI CAPSULA | COLMED |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,60
GEMFIBROZILO 600MG TABLETA | WINTHROP |,30
LEVOTIROXINA 100MCG TABLETA | SIEGFRIED | TIROXIN,180
ROSUVASTATINA 40MG TABLETA | ECAR |,180
APIXABAN 5MG TABLETA | CYH | XALUTEM,360
AMLODIPINO 5MG TABLETA | WINTHROP |,180
ALIMENTO EN POLVO A BASE DE MALTODEXTRINA CON VITAMINAS Y MINERALES | CAJA X 10 SOBRES X 1G | VITAMIX 15,60
LEVOTIROXINA 150MCG TABLETA | SIEGFRIED |,150
ATORVASTATINA 40MG TABLETA ECAR,90
AMLODIPINO 5MG TABLETA | WINTHROP |,180
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
ROSUVASTATINA 40MG TABLETA | ECAR |,90
CLORURO DE SODIO 0.9%/100ML BOLSA | FRESENIUS |,4
ACIDO ZOLEDRONICO 4MG/5ML SOLUCION INYECTABLE | PROCAPS | ZOCLAST,1
DEXAMETASONA 8MG/2ML SOLUCION INYECTABLE | FARMIONNI |,15
BORTEZOMIB 3.5MG/10ML SOLUCION INYECTABLE | HETERO | BORTEN,2
BORTEZOMIB 3.5MG/10ML SOLUCION INYECTABLE | HETERO | BORTEN,2
AMLODIPINO 5MG TABLETA | WINTHROP |,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
AMLODIPINO 10MG TABLETA | GENFAR |,90
CALCITRIOL 0.25MCG CAPSULA | COLMED |,36
ACETAMINOFEN 500MG TABLETA | AG |,30
METRONIDAZOL 500MG TABLETA | ECAR |,21
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | RECIPE |,15
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,15
CIPROFLOXACINO 500MG TABLETA | AG |,14
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
ROSUVASTATINA 40MG TABLETA | ECAR |,90
POLIETILENGLICOL + PROPILENGLICOL 3MG + 4MG SOLUCION OFTALMICA X 10ML | ALCON | SYSTANE ULTRA,3
ROSUVASTATINA 40MG TABLETA | ECAR |,90
VILDAGLIPTINA 50MG TABLETA | TECNOFARMA | VILZER,15
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
ESOMEPRAZOL 20MG TABLETA | ASTRA ZENECA | NEXIUM MUPS,30
FLUOROMETALONA 0.1% SOLUCION OFTALMICA | BLASKOV | FLUOFTAL,3
DORZOLAMIDA + TIMOLOL + BRIMONIDINA 20MG + 5MG + 2MG SOLUCION OFTALMICA FCO X 5ML | PROCAPS | BRIMODOR,3
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,60
CLOTRIMAZOL 1% CREMA VAGINAL | AG |,1
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,90
ACETAMINOFEN 150MG/5ML JARABE | LAPROFF |,1
ACIDO ASCORBICO 100MG/ML GOTAS | ECAR | VITAMINA C,1
ATORVASTATINA 20MG TABLETA | ECAR |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
MELOXICAM 7.5MG TABLETA | LASANTE |,20
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,90
TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK,150
LOSARTAN 50MG TABLETA | GENFAR |,90
METOCARBAMOL 750 MG X TAB,20
VITAMINA D3 1000UI CAPSULA | COLMED | BLANDA,60
LEVETIRACETAM 100MG/300ML SOLUCION ORAL | CLINICOS Y HOSPITALARIOS DE COLOMBIA | CYHLAB,3
ATORVASTATINA 40MG TABLETA ECAR,90
DOXICICLINA 100MG TABLETA | GENFAR |,24
ATORVASTATINA 40MG TABLETA ECAR,90
ATORVASTATINA 20MG TABLETA | ECAR |,90
ACETAMINOFEN 500MG TABLETA | AG |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
LEVOTIROXINA 100MCG TABLETA | SIEGFRIED | TIROXIN,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,40
LOSARTAN 50MG TABLETA | GENFAR |,90
SUERO FISIOLOGICO 0.9% X 500 ML BOLSA,1
PEMBROLIZUMAB 100MG/4ML SOLUCION INYECTABLE | MERCK | KEYTRUDA,2
ATORVASTATINA 20MG TABLETA | ECAR |,90
BECLOMETASONA 250MCG INHALADOR BUCAL | BIOSYNTEC |,1
SALBUTAMOL 100MCG INHALADOR | CIPLA |,1
FLUOXETINA 20MG/5ML JARABE | BUSSIE | MOLTOBEN,2
DIFENHIDRAMINA 12.5MG/5ML JARABE | LAPROFF |,2
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,90
ACETAMINOFEN 500MG TABLETA | AG |,90
ATORVASTATINA 20MG TABLETA | ECAR |,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
LEVETIRACETAM 500MG TABLETA | GLAXO | KEPPRA,270
ESOMEPRAZOL 40MG TABLETA | COLMED |,60
PRESERVATIVO DE LATEX | PROFAMILIA |,15
ETONOGESTREL 68MG IMPLANTE HORMONAL MSD IMPLANON NXT 68 MG,1
ALBENDAZOL 200MG TABLETA | BIOQUIFAR | FINAPAR,2
RIFAXIMINA 550MG TABLETA | NOVAMED | RIFAMED,28
SIMETICONA + TRIMEBUTINA 120MG + 200MG TABLETA | COLMED,120
ESOMEPRAZOL 40MG TABLETA | COLMED |,60
ATORVASTATINA 20MG TABLETA | ECAR |,90
ACIDO ACETIL SALICILICO 100MG TABLETA | WINTHROP |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
NIFEDIPINO RETARD 30MG CAPSULA | NOVAMED |,90
PRAZOSINA 1MG TABLETA | LABINCO | PRATEN,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
ROSUVASTATINA 40MG TABLETA | ECAR |,90
METFORMINA 850MG TABLETA | WINTHROP |,90
AMITRIPTILINA 25MG TABLETA | LAPROFF |,30
ACETAMINOFEN 500MG TABLETA | AG |,15
ATORVASTATINA 40MG TABLETA ECAR,30
AMLODIPINO 5MG TABLETA | WINTHROP |,30
CEFALEXINA 500MG CAPSULA | RECIPE |,30
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,30
NAPROXENO 250MG TABLETA GENFAR,15
VALSARTAN 160MG TABLETAS |GENFAR|,56
ATORVASTATINA 20MG TABLETA | ECAR |,90
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,60
INSULINA GLARGINA 300U.I./3ML (100U.I./ML) LAPICERO | SANOFI AVENTIS | LANTUS,7
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,28
TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK,50
VILDAGLIPTINA + METFORMINA 50MG + 850MG TABLETA | NOVARTIS | GALVUS MET,112
ATORVASTATINA 40MG TABLETA ECAR,60
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,60
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,120
BECLOMETASONA 250MCG INHALADOR BUCAL | CHALVER | NABUMEX,1
ATORVASTATINA 40MG TABLETA ECAR,30
CARVEDILOL 6.25MG TABLETA | LASANTE |,60
ESPIRONOLACTONA 25MG TABLETA | WINTHROP |,30
LACTULOSA 66.7GR/100ML SOBRE DE SOLUCION ORAL | HUMAX | CONSTILAX,24
OMEPRAZOL 20MG CAPSULA | NOVAMED |,30
VALSARTAN 160MG TABLETA | LASANTE |,56
MELOXICAM 7.5MG TABLETA | LASANTE |,14
METOCARBAMOL 750 MG X TAB,15
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,30
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,30
ATORVASTATINA 40MG TABLETA ECAR,90
BROMURO DE IPRATROPIO 20MCG INHALADOR | BOEHRINGER INGELHEIM | ATROVENT HFA,3
BECLOMETASONA 250MCG INHALADOR BUCAL | BIOSYNTEC |,2
AMLODIPINO + VALSARTAN + HIDROCLOROTIAZIDA 10MG+320MG+25MG TABLETA | NOVARTIS | EXFORGE HCT,84
CEFALEXINA 500MG CAPSULA | RECIPE |,20
INSULINA GLARGINA 450U.I./1.5ML (300U.I./ML) LAPICERO | SANOFI AVENTIS | TOUJEO,5
TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK,90
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,84
ACETAMINOFEN 500MG TABLETA | AG |,90
LANCETAS DE GLUCOMETRIA | PROCAPS | GLUCOQUICK,50
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,90
ACIDO ACETIL SALICILICO 100MG TABLETA | WINTHROP |,90
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,84
ATORVASTATINA 40MG TABLETA ECAR,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
LEVONORGESTREL + ETINILESTRADIOL 0.15MG+0.03MG TABLETA | PROFAMILIA | OCEIRA,63
PRESERVATIVO DE LATEX | PROFAMILIA |,15
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,30
ATORVASTATINA 40MG TABLETA ECAR,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
NIFEDIPINO RETARD 30MG CAPSULA | NOVAMED |,180
ALBENDAZOL 200MG TABLETA | BIOQUIFAR | FINAPAR,2
VITAMINA D3 (COLECALCIFEROL) 5600U.I./10ML SOLUCION ORAL | NOVAMED | DENSIMET,8
DIOSMINA + HESPERIDINA 450MG/50MG TABLETAS | GENFAR |,180
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,84
CARBOXIMETILCELULOSA 0.5% SOLUCION OFTALMICA | INCOBRA | OFTALMOTRILUB,3
ACIDO FOLICO 1MG TABLETA | ECAR |,30
NIMODIPINO 30MG TABLETA | PAULY | NIDIP,90
METOTREXATO 2.5 MG TABLETAS | BLAU FARMACEUTICA|,4
PREDNISOLONA 5MG TABLETA | GENFAR |,7
NAPROXENO 250MG TABLETA GENFAR,10
DIOSMINA + HESPERIDINA 900MG/100MG TABLETAS | TECNOFARMA | VEDIPAL,90
LACTULOSA 66.7GR/100ML SOBRE DE SOLUCION ORAL | HUMAX | CONSTILAX,18
LACTULOSA 66.7GR/100ML SOBRE DE SOLUCION ORAL | HUMAX | CONSTILAX,72
ERGOTAMINA + CAFEINA 1MG + 100MG TABLETA | TECNOQUIMICAS | FENCAFEN,30
CARBOXIMETILCELULOSA 0.5% SOLUCION OFTALMICA | INCOBRA | OFTALMOTRILUB,3
LOSARTAN 50MG TABLETA | GENFAR |,180
AMOXICILINA 500MG CAPSULA | LASANTE |,21
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,30
SOMATROPINA 12MG (36 U.I.) POLVO PARA SOLUCION INYECTABLE | PFIZER | GENOTROPIN,8
NAPROXENO 250MG TABLETA GENFAR,21
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,15
QUETIAPINA 25MG TABLETA | WINTHROP |,90
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,15
DICLOFENACO SODICO 1% GEL TOPICO | COASPHARMA |,1
ETORICOXIB 90MG TABLETA | EUROFARMA |,10
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,120
ALIMENTO EN POLVO A BASE DE MALTODEXTRINA CON VITAMINAS Y MINERALES | CAJA X 10 SOBRES X 1G | VITAMIX 15,60
INSULINA GLARGINA 300U.I./3ML (100U.I./ML) LAPICERO | SANOFI AVENTIS | LANTUS,8
SERTRALINA 50MG TABLETA | GENFAR |,90
CEFALEXINA 500MG CAPSULA | RECIPE |,28
ENOXAPARINA SODICA 40MG/0.4ML SOLUCION INYECTABLE | DELTA | PHARMA LAW,21
AMLODIPINO + VALSARTAN + HIDROCLOROTIAZIDA 5MG+160MG+12.5MG TABLETA | PROCAPS | VARTERAL HCT,90
ATORVASTATINA 40MG TABLETA ECAR,60
ATORVASTATINA 40MG TABLETA ECAR,60
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,120
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,120
ROSUVASTATINA 40MG TABLETA | ECAR |,90
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,60
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,60
VILDAGLIPTINA 50MG TABLETA | WILLOW PHARMA | W-LIPTINA,60
VILDAGLIPTINA 50MG TABLETA | WILLOW PHARMA | W-LIPTINA,60
CARBOXIMETILCELULOSA + GLICERINA (5MG+9MG)/10ML SOLUCION OFTALMICA | MEGALABS | CRISTALTEARS PLUS,3
DOXICICLINA 100MG TABLETA | GENFAR |,30
DOXICICLINA 100MG TABLETA | GENFAR |,30
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,84
TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK,100
VILDAGLIPTINA + METFORMINA 50MG + 850MG TABLETA | NOVARTIS | GALVUS MET,175
ROSUVASTATINA 40MG TABLETA | ECAR |,90
INSULINA GLARGINA 450U.I./1.5ML (300U.I./ML) LAPICERO | SANOFI AVENTIS | TOUJEO,6
CEFALEXINA 500MG CAPSULA | RECIPE |,9
DICLOFENACO SODICO 50MG TABLETA | GENFAR |,10
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,84
ATORVASTATINA 40MG TABLETA ECAR,90
ATORVASTATINA 40MG TABLETA ECAR,90
CARBONATO DE CALCIO 600MG (1500MG) TABLETA | LEBRIUT S.A.S | OROCAL MASTICABLE,90
ACETAMINOFEN 500MG TABLETA | AG |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
FUROSEMIDA 40MG TABLETA | GENFAR |,90
ESPIRONOLACTONA 25MG TABLETA | WINTHROP |,90
LOSARTAN 100MG TABLETA | BUSSIE | SATOREN,90
ATORVASTATINA 40MG TABLETA ECAR,30
LOSARTAN 100MG TABLETA | BUSSIE | SATOREN,60
ACETAMINOFEN 500MG TABLETA | AG |,30
ROSUVASTATINA 20MG TABLETA | ECAR |,90
METFORMINA 850MG TABLETA | PISA S.A |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
LOSARTAN 100MG TABLETA | BUSSIE | SATOREN,30
AMOXICILINA 250MG/100ML SUSPENSION | LA SANTE |,2
ATORVASTATINA 20MG TABLETA | ECAR |,60
BISACODILO 5MG TABLETA | BUSSIE |,60
TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK,50
GLUCOMETRO DIGITAL | PROCAPS | GLUCOQUICK DIAMOND GD50,1
BETAMETASONA 4MG/ML SOLUCION INYECTABLE | FARMIONNI |,2
NAPROXENO 250MG TABLETA GENFAR,30
TRIMEBUTINA 200MG TABLETA | GENFAR |,1
DEXAMETASONA 8MG/2ML SOLUCION INYECTABLE | FARMIONNI |,2
CLORURO DE SODIO 0.9%/100ML BOLSA | FRESENIUS |,1
SUERO FISIOLOGICO 0.9% X 250 ML BOLSA,2
JERINGA 20 ML C/A 21G X 1 1/2 3 PTES UND**,4
SUERO FISIOLOGICO 0.9% X 500 ML BOLSA,1
ONDANSETRON 8MG/4ML SOLUCION INYECTABLE | FRESENIUS | ONDASETRON,3
TRASTUZUMAB 440MG/30ML POLVO PARA SOLUCION INYECTABLE | LAFRANCOL | BISINTEX,1
CLOBETASOL PROPIONATO 0.05% 40GR CREMA TOPICA | AG |,1
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,90
METOCARBAMOL 750 MG X TAB,60
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,40
DICLOFENACO SODICO 75MG/3ML (2.5%) SOLUCION INYECTABLE | FARMIONNI |,3
IBUPROFENO 400MG TABLETA | GENFAR |,20
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,90
TRAZODONA 50MG TABLETA | RECIPE |,30
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,10
NAPROXENO 500MG TABLETA | GENFAR |,15
DICLOFENACO SODICO 1% GEL TOPICO | GENFAR |,1
ACETAMINOFEN 500MG TABLETA | AG |,90
CALCITRIOL 0.25MCG CAPSULA | COLMED |,90
ATORVASTATINA 20MG TABLETA | ECAR |,60
CARVEDILOL 12.5MG TABLETA | WINTHROP |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,60
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
FUROSEMIDA 40MG TABLETA | GENFAR |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
PEGFILGRASTIM 6MG/0.6ML SOLUCION INYECTABLE | LAFRANCOL | GENFILGRAS PEG,1
ONDANSETRON 8MG/4ML SOLUCION INYECTABLE | FRESENIUS | ONDASETRON,3
SUERO FISIOLOGICO 0.9% X 500 ML BOLSA,1
SUERO FISIOLOGICO 0.9% X 250 ML BOLSA,2
JERINGA 20 ML C/A 21G X 1 1/2 3 PTES UND**,4
CLORURO DE SODIO 0.9%/100ML BOLSA | FRESENIUS |,1
DOXORRUBICINA 50MG SOLUCION INYECTABLE | ALPHARMA |,2
DEXAMETASONA 8MG/2ML SOLUCION INYECTABLE | FARMIONNI |,2
ROSUVASTATINA 20MG TABLETA | ECAR |,90
FUROSEMIDA 40MG TABLETA | GENFAR |,90
ACETAMINOFEN 500MG TABLETA | AG |,30
CLOTRIMAZOL 1% CREMA TOPICA | AG |,1
ATORVASTATINA 20MG TABLETA | ECAR |,90
VILDAGLIPTINA + METFORMINA 50MG + 850MG TABLETA | NOVARTIS | GALVUS MET,175
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,90
TRIMETOPRIM SULFAMETOXAZOL 800MG + 160MG TABLETA | GENFAR |,14
DICLOFENACO SODICO 75MG/3ML (2.5%) SOLUCION INYECTABLE | FARMIONNI |,6
ENOXAPARINA SODICA 40MG/0.4ML SOLUCION INYECTABLE | DELTA | PHARMA LAW,5
METOCARBAMOL 750 MG X TAB,10
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,90
ATORVASTATINA 20MG TABLETA | ECAR |,90
LEVOTIROXINA 100MCG TABLETA | SIEGFRIED | TIROXIN,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,48
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
ESOMEPRAZOL 20MG TABLETA |COLMED,90
HALOPERIDOL 5MG TABLETA | HUMAX |,90
HALOPERIDOL 2MG/ML GOTAS | ACTIFARMA | 15ML,6
LOPERAMIDA 2MG TABLETA | ECAR |,60
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,90
CLOTRIMAZOL 1% CREMA TOPICA | AG |,3
FLUVOXAMINA 100MG TABLETA | THE LABS | ANSIVOX,30
VITAMINA D3 2000UI CAPSULA | COLMED |,90
VITAMINA E 400U.I CAPSULA BLANDA | PROCAPS | AQUASOL E,90
LEVONORGESTREL + ETINILESTRADIOL 0.15MG+0.03MG TABLETA | PROFAMILIA | OCEIRA,63
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,90
ACIDO FENOFIBRICO + ROSUVASTATINA 135MG + 20MG CAPSULA | PROCAPS | FENOVAS,90
MEDROXIPROGESTERONA + ESTRADIOL CIPIONATO 25MG+5MG SOLUCION INYECTABLE | PROFAMILIA | CYCLOFEM,1
HIDROXIDO DE ALUMINIO 6GR/100ML SUSPENSION | TECNOQUIMICAS |,1
PRESERVATIVO DE LATEX | PROFAMILIA |,15
DEXAMETASONA 8MG/2ML SOLUCION INYECTABLE | FARMIONNI |,2
DOXORRUBICINA 50MG SOLUCION INYECTABLE | ALPHARMA |,2
