nombre_producto,cantidad_entregada
ETORICOXIB 60MG TABLETA | HETERO | TORROX,30
DIVALPROATO DE SODIO 250MG TABLETA | ABBOTT | VALCOTE,120
ACIDO VALPROICO 250MG CAPSULA | NOVAMED | FERBIN CAPSULA LIQUIDA,1
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,90
INSULINA GLARGINA 300U.I./3ML (100U.I./ML) LAPICERO | SANOFI AVENTIS | LANTUS,8
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,60
OLANZAPINA 10MG TABLETA | SCANDINAVIA | OLAZAP,60
SERTRALINA 50MG TABLETA | GENFAR |,60
CARBOXIMETILCELULOSA 0.5% SOLUCION OFTALMICA FCO 10ML | PROCAPS | LAGRIGEN |,3
ENOXAPARINA SODICA 40MG/0.4ML SOLUCION INYECTABLE | DELTA | PHARMA LAW,15
FLUOROMETALONA 0.1% SOLUCION OFTALMICA | BLASKOV | FLUOFTAL,1
LEFLUNOMIDA 20MG TABLETA | PROCAPS | INFLAXEN,30
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,30
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,60
AMLODIPINO 10MG TABLETA | GENFAR |,30
TAPENTADOL 50MG TABLETA DE LIBERACION PRONGADA | GRUNENTHAL | PALEXIS RETARD,60
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,90
ATORVASTATINA 20MG TABLETA | ECAR |,90
ENALAPRIL 20MG TABLETA | ANGLOPHARMA |,180
GLIBENCLAMIDA 5MG TABLETA | LAPROFF |,180
ACETAMINOFEN 500MG TABLETA | AG |,32
DICLOFENACO SODICO 75MG/3ML (2.5%) SOLUCION INYECTABLE | FARMIONNI |,6
DESLORATADINA + MONTELUKAST 5MG + 10MG TABLETA | NOVAMED | DESLODEX,30
ACETAMINOFEN 500MG TABLETA | AG |,30
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,30
LEVETIRACETAM 500MG TABLETA | GLAXO | KEPPRA,1
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,90
LEVOTIROXINA 150MCG TABLETA | SIEGFRIED |,90
HIDROXICINA 25MG TABLETA | GENFAR |,120
CETIRIZINA 10MG/ML SOLUCION ORAL | GENFAR |,1
OMEPRAZOL 20MG CAPSULA | NOVAMED |,44
ANASTRAZOL 1MG TABLETA | SANDOZ |,84
ENOXAPARINA SODICA 40MG/0.4ML SOLUCION INYECTABLE | DELTA | PHARMA LAW,5
ACETAMINOFEN 500MG TABLETA | AG |,30
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,30
ACETAMINOFEN 500MG TABLETA | AG |,21
DICLOFENACO SODICO 75MG/3ML (2.5%) SOLUCION INYECTABLE | FARMIONNI |,3
IBUPROFENO 100MG/5ML SUSPENSION | LABQUIFAR | BUPROFEN,1
CEFALEXINA 250MG/5ML SUSPENSION | LASANTE |,5
APIXABAN 5MG TABLETA | PFIZER | ELIQUIS,60
CLOZAPINA 100MG TABLETA | HUMAX |,120
VITAMINA D3 (COLECALCIFEROL) 5600U.I./10ML SOLUCION ORAL | NOVAMED | DENSIMET,3
MUPIROCINA 2% UNGUENTO TOPICO | ARBOFARMA | PRESIDERM,1
ACIDO ASCORBICO 500MG TABLETA MASTICABLE | LASANTE | VITAMINA C,30
FLUNARIZINA 10MG TABLETA|TECNOQUIMICAS,30
METRONIDAZOL 500MG TABLETA | ECAR |,42
ACETAMINOFEN 500MG TABLETA | AG |,21
IBUPROFENO 400MG TABLETA | GENFAR |,15
CLOZAPINA 100MG TABLETA | HUMAX |,30
DIOSMINA + HESPERIDINA 450MG/50MG TABLETAS | GENFAR |,60
VITAMINA D3 2000UI CAPSULA | COLMED |,90
ENOXAPARINA SODICA 40MG/0.4ML SOLUCION INYECTABLE | DELTA | PHARMA LAW,5
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,1
ESOMEPRAZOL 20MG TABLETA | ASTRA ZENECA | NEXIUM MUPS,60
MELOXICAM 7.5MG TABLETA | LASANTE |,60
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,60
VITAMINA D3 2000UI CAPSULA | COLMED |,60
LEVOFLOXACINO 500MG TABLETA | ALTADIS FARMACEUTICA S.A.S. | LEVOCINA,30
CEFALEXINA 500MG CAPSULA | RECIPE |,9
ENOXAPARINA SODICA 40MG/0.4ML SOLUCION INYECTABLE | DELTA | PHARMA LAW,28
ACETAMINOFEN 500MG TABLETA | AG |,30
IBUPROFENO 400MG TABLETA | GENFAR |,30
VITAMINA E 400U.I CAPSULA BLANDA | PROCAPS | AQUASOL E,90
LEVONORGESTREL + ETINILESTRADIOL 0.15MG+0.03MG TABLETA | PROFAMILIA | OCEIRA,63
PREDNISOLONA 0.1% GOTAS OFTALMICAS | LASANTE |,2
ENOXAPARINA SODICA 20MG/0.2ML SOLUCION INYECTABLE | PROCAPS | CLENOX 20MG,5
ESOMEPRAZOL 40MG TABLETA | COLMED |,30
CLOZAPINA 25MG TABLETA | HUMAX |,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,120
VITAMINA D3 2000UI CAPSULA | COLMED |,110
ACETAMINOFEN 500MG TABLETA | AG |,60
COLCHICINA 0.5MG TABLETA | LAPROFF |,30
MIRTAZAPINA 30MG TABLETA | HUMAX |,60
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,60
VITAMINA D3 (COLECALCIFEROL) 25.000U.I./1ML SOLUCION ORAL | EUROETIKA | HISTOTAL,8
CARBOXIMETILCELULOSA 0.5% SOLUCION OFTALMICA FCO 10ML | PROCAPS | LAGRIGEN |,2
DIACEREINA 50MG TABLETA | SYNERGY LAB S.A.S | ARTRO M,30
VITAMINA D3 2000UI CAPSULA | COLMED |,120
DICLOFENACO SODICO 1% GEL TOPICO | COASPHARMA |,2
CARBIDOPA 25MG + LEVODOPA 250MG TABLETA | SIEGFRIED | PARKEN,180
QUETIAPINA 25MG TABLETA | WINTHROP |,30
DICLOFENACO SODICO 1% GEL TOPICO | GENFAR |,2
GLUCOMETRO DIGITAL | PROCAPS | GLUCOQUICK DIAMOND GD50,1
PREDNISONA 50MG TABLETA | TECNOQUIMICAS |,10
PRESERVATIVO DE LATEX | PROFAMILIA |,15
MEDROXIPROGESTERONA + ESTRADIOL CIPIONATO 25MG+5MG SOLUCION INYECTABLE | PROFAMILIA | CYCLOFEM,3
COLCHICINA 0.5MG TABLETA | LAPROFF |,90
LEVOTIROXINA 100MCG TABLETA | MERCK | EUTIROX,10
VALSARTAN 160MG TABLETA | LASANTE |,84
ROSUVASTATINA 20MG TABLETA | ECAR |,90
SERTRALINA 25MG TABLETA | TECNOFARMA | DOMINIUM,30
OLANZAPINA 10MG TABLETA | SCANDINAVIA | OLAZAP,30
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,60
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,28
ACETILCISTEINA 600MG SOBRE | LASANTE |,30
ATORVASTATINA 20MG TABLETA | ECAR |,90
ACIDO ACETIL SALICILICO 100MG TABLETA | BAYER | CARDIOASPIRINA,90
OLANZAPINA 10MG TABLETA | SIEGFRIED | MEFLAX,60
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,30
LEVOTIROXINA 100MCG TABLETA | MERCK | EUTIROX,30
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,180
NIFEDIPINO RETARD 30MG CAPSULA | NOVAMED |,60
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,60
VALSARTAN 160MG TABLETAS |GENFAR|,60
VITAMINA D3 2000UI CAPSULA | COLMED |,60
ROSUVASTATINA 20MG TABLETA | ECAR |,60
DICLOFENACO SODICO 1% GEL TOPICO | COASPHARMA |,1
LORATADINA 10MG TABLETA | LAPROFF |,90
METOTREXATO 2.5 MG TABLETAS | BLAU FARMACEUTICA|,52
OLOPATADINA 0.2%/5ML SOLUCION OFTALMICA | INCOBRA | OFTALMOTRIALER,3
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,90
ACETAMINOFEN 500MG TABLETA | AG |,30
CARBOXIMETILCELULOSA 0.5% SOLUCION OFTALMICA FCO 10ML | PROCAPS | LAGRIGEN |,3
ATORVASTATINA 40MG TABLETA ECAR,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
LEVOTIROXINA 150MCG TABLETA | SIEGFRIED |,90
ATORVASTATINA 20MG TABLETA | ECAR |,90
ATORVASTATINA 40MG TABLETA ECAR,90
FLUOROMETALONA 0.1% SOLUCION OFTALMICA | BLASKOV | FLUOFTAL,1
AMLODIPINO + VALSARTAN + HIDROCLOROTIAZIDA 5MG+160MG+12.5MG TABLETA | PROCAPS | VARTERAL HCT,56
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,30
FUROSEMIDA 40MG TABLETA | GENFAR |,90
ENOXAPARINA SODICA 40MG/0.4ML SOLUCION INYECTABLE | DELTA | PHARMA LAW,5
IMIPRAMINA 25MG TABLETA | HUMAX |,90
TAMOXIFENO 20MG TABLETA | TECNOFARMA | TAXUS,60
ATORVASTATINA 40MG TABLETA ECAR,60
ENALAPRIL 20MG TABLETA | ANGLOPHARMA |,120
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,60
DESVENLAFAXINA 50MG TABLETA | PFIZER | PRISTIQ,60
ACETILCISTEINA 600MG SOBRE | LASANTE |,21
CLOZAPINA 100MG TABLETA | HUMAX |,90
INSULINA GLARGINA 450U.I./1.5ML (300U.I./ML) LAPICERO | SANOFI AVENTIS | TOUJEO,1
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,20
PREDNISOLONA 0.1% GOTAS OFTALMICAS | LASANTE |,3
VALSARTAN 160MG TABLETA | LASANTE |,180
METILFENIDATO 10MG TABLETA NOVARTIS RITALINA,30
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,90
ACIDO ACETIL SALICILICO 100MG TABLETA | WINTHROP |,30
ATORVASTATINA 40MG TABLETA ECAR,30
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,60
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,90
DICLOFENACO SODICO 50MG TABLETA | GENFAR |,6
NAPROXENO 250MG TABLETA GENFAR,30
CLONAZEPAM 2.5MG/ML SOLUCION ORAL | SIEGFRIED | COQUAN,1
AZELASTINA + FLUTICASONA PROPIONATO 137MCG+50MCG SPRAY NASAL X 30ML | NOVAMED | AZEFLU,1
ACETAMINOFEN 500MG TABLETA | AG |,30
DEXAMETASONA 8MG/2ML SOLUCION INYECTABLE | FARMIONNI |,3
PREDNISOLONA 5MG TABLETA | LAPROFF |,30
TAMOXIFENO 20MG TABLETA | TECNOFARMA | TAXUS,120
MELOXICAM 7.5MG TABLETA | LASANTE |,20
METFORMINA 850MG TABLETA | PISA S.A |,180
TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK,90
ATORVASTATINA 20MG TABLETA | LASANTE |,90
KETOCONAZOL 2% SHAMPOO 100ML FRASCO | BIOQUIFAR | FUNGISTEROL,1
QUETIAPINA 25MG TABLETA | WINTHROP |,30
ATORVASTATINA 20MG TABLETA | ECAR |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,90
CARBOXIMETILCELULOSA 0.5% SOLUCION OFTALMICA FCO 10ML | PROCAPS | LAGRIGEN |,3
VILDAGLIPTINA 50MG TABLETA | TECNOFARMA | VILZER,90
METRONIDAZOL 250MG/5ML SUSPENSION | COASPHARMA |,1
DIACEREINA 50MG TABLETA | SYNERGY LAB S.A.S | ARTRO M,90
MELOXICAM 7.5MG TABLETA | LASANTE |,20
CICLOBENZAPRINA 10MG TABLETA | EUROFARMA |,20
HIALURONATO DE SODIO 4MG/ML (0.4%) SOLUCION OFTALMICA FC*10ML | OPHTHA | HIALTEARS,3
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,56
ATORVASTATINA 40MG TABLETA ECAR,90
POLIETILENGLICOL + PROPILENGLICOL 3MG + 4MG SOLUCION OFTALMICA X 10ML | ALCON | SYSTANE ULTRA,3
BETAMETASONA 0.05% CREMA | GENFAR |,1
HIDROXIDO DE ALUMINIO + MAGNESIO + SIMETICONA ( 400+400+20)/ML SUSPENSION 150ML | COASPHARMA |,1
FLUOXETINA 20MG TABLETA | NOVAMED | GENERICO,30
OLANZAPINA 5MG TABLETA | SIEGFRIED | MEFLAX,90
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,60
FOSFOMICINA 3GR SOBRE DE SOLUCION ORAL | NOVAMED | UROFOS,6
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,30
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,60
ERGOTAMINA + CAFEINA 1MG + 100MG TABLETA | TECNOQUIMICAS | FENCAFEN,30
OXALATO DE ESCITALOPRAM 10MG TABLETA | GENFAR |,1
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
ACIDO VALPROICO 250MG CAPSULA | NOVAMED | FERBIN CAPSULA LIQUIDA,600
ATORVASTATINA 20MG TABLETA | ECAR |,90
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,84
ENALAPRIL 20MG TABLETA | ANGLOPHARMA |,180
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
ETORICOXIB 60MG TABLETA | HETERO | TORROX,20
POLIETILENGLICOL 3350 SOBRE DE SOLUCION ORAL | ECAR | FARMALAX,7
ATORVASTATINA 40MG TABLETA ECAR,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,60
LAMOTRIGINA 50MG TABLETA DISPERSABLE | HUMAX |,240
VITAMINA E 400U.I CAPSULA BLANDA | PROCAPS | AQUASOL E,90
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,90
LEVETIRACETAM 500MG TABLETA | GLAXO | KEPPRA,120
LACOSAMIDA 100MG TABLETA | CLINICOS Y HOSPITALARIOS |,60
ROSUVASTATINA 40MG TABLETA | ECAR |,90
INSULINA GLARGINA 300U.I./3ML (100U.I./ML) LAPICERO | SANOFI AVENTIS | LANTUS,2
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,90
CARBOXIMETILCELULOSA 0.5% SOLUCION OFTALMICA FCO 10ML | PROCAPS | LAGRIGEN |,1
CEFALEXINA 500MG CAPSULA | RECIPE |,21
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,60
ROSUVASTATINA 10MG TABLETA | GENFAR |,30
ETORICOXIB 60MG TABLETA | EUROFARMA |,15
ACIDO FENOFIBRICO + ROSUVASTATINA 135MG + 20MG CAPSULA | PROCAPS | FENOVAS,30
ACIDO VALPROICO 250MG/ML SUSPENSION | ABBOTT | DEPAKENE,5
ENOXAPARINA SODICA 40MG/0.4ML SOLUCION INYECTABLE | DELTA | PHARMA LAW,20
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,60
CIPROFIBRATO 100MG TABLETA | GENFAR |,90
ACIDO TIOCTICO 600MG TABLETA | DIABETRICS | LIPOTIC,60
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,30
SIMETICONA + TRIMEBUTINA 120MG + 200MG TABLETA | COLMED,60
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,60
SERTRALINA 50MG TABLETA | GENFAR |,60
METFORMINA 850MG TABLETA | PISA S.A |,180
DORZOLAMIDA + TIMOLOL + BRIMONIDINA 20MG + 5MG + 2MG SOLUCION OFTALMICA FCO X 5ML | PROCAPS | BRIMODOR,3
CARBAMAZEPINA 200MG TABLETA | LAPROFF |,90
ACIDO VALPROICO 250MG CAPSULA | NOVAMED | FERBIN CAPSULA LIQUIDA,180
FEXOFENADINA 30MG/5ML JARABE | ECAR |,1
CLARITROMICINA 250MG/5ML SUSPENSION | LASANTE |,2
SIMETICONA + TRIMEBUTINA 120MG + 200MG TABLETA | PROCAPS S.A. | MUVETT S,60
ALBENDAZOL 200MG TABLETA | BIOQUIFAR | FINAPAR,2
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,15
DIOSMINA + HESPERIDINA 450MG/50MG TABLETAS | TECNOQUIMICAS |,30
HIALURONATO DE SODIO 4MG/ML (0.4%) SOLUCION OFTALMICA FC*10ML | OPHTHA | HIALTEARS,3
SUCRALFATO 1MG/5ML SUSPENSIÓN | FARMASER S.A. | SUGASTRIN,1
MELOXICAM 7.5MG TABLETA | LASANTE |,20
CIPROFLOXACINO 500MG TABLETA | BCN | PROCATEC,14
ATORVASTATINA 20MG TABLETA | ECAR |,90
AMLODIPINO 10MG TABLETA | GENFAR |,90
ETORICOXIB 90MG TABLETA | EUROFARMA |,14
CLINDAMICINA 300MG CAPSULA | LASANTE |,21
FLUOROMETALONA 0.1% SOLUCION OFTALMICA | BLASKOV | FLUOFTAL,1
OLOPATADINA 0.2%/5ML SOLUCION OFTALMICA | INCOBRA | OFTALMOTRIALER,3
NAPROXENO 250MG TABLETA GENFAR,15
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,60
SIMETICONA + TRIMEBUTINA 120MG + 200MG TABLETA | PROCAPS S.A. | MUVETT S,30
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,30
ALBENDAZOL 200MG TABLETA | BIOQUIFAR | FINAPAR,2
LEVONORGESTREL + ETINILESTRADIOL 0.15MG+0.03MG TABLETA | PROFAMILIA | OCEIRA,63
ATORVASTATINA 40MG TABLETA ECAR,90
TRIMETOPRIM SULFAMETOXAZOL 800MG + 160MG TABLETA | GENFAR |,20
DIOSMINA + HESPERIDINA 450MG/50MG TABLETAS | TECNOQUIMICAS |,180
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,90
PAROXETINA 20MG TABLETA | ECAR |,60
MEDROXIPROGESTERONA 150MG/1ML SOLUCION INYECTABLE | CAICLOS | ILEINE,1
OXIDO DE ZINC + CALAMINA 5% CREMA DE 60GR | MEGALABS | PROCICAR CREMA,1
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,60
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,60
TIAMINA 1GR SOLUCION INYECTABLE | ECAR | VITAMINA B1 INYECTABLE,1
ACETAMINOFEN 150MG/5ML JARABE | PROCAPS | DOLOFEN,1
FEXOFENADINA 30MG/5ML JARABE | ECAR |,1
ATORVASTATINA 40MG TABLETA ECAR,90
AMLODIPINO 10MG TABLETA | GENFAR |,90
VALSARTAN 160MG TABLETAS |GENFAR|,126
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,60
HIDROXICLOROQUINA 200MG TABLETA | SIEGFRIED | DIMARD 200,90
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,90
CIPROFLOXACINO 500MG TABLETA | AG |,20
ALBENDAZOL 200MG TABLETA | BIOQUIFAR | FINAPAR,2
AMLODIPINO + VALSARTAN + HIDROCLOROTIAZIDA 5MG+160MG+12.5MG TABLETA | PROCAPS | VARTERAL HCT,175
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
RIFAXIMINA 550MG TABLETA | NOVAMED | RIFAMED,28
NITAZOXANIDA 500MG TABLETA | BUSSIE | NITAZOFIN,6
SIMETICONA + TRIMEBUTINA 120MG + 200MG TABLETA | COLMED,60
ACETAMINOFEN 500MG TABLETA | AG |,30
FLUVOXAMINA 100MG TABLETA | THE LABS | ANSIVOX,360
HALOPERIDOL 2MG/ML GOTAS | HUMAX | 15 ML,1
ACIDO URSODEOXICOLICO 300MG TABLETA | SALUS PHARMA | URSOX,90
ATORVASTATINA 40MG TABLETA ECAR,90
ENOXAPARINA SODICA 40MG/0.4ML SOLUCION INYECTABLE | DELTA | PHARMA LAW,7
VILDAGLIPTINA + METFORMINA 50MG + 850MG TABLETA | NOVARTIS | GALVUS MET,180
CITRATO DE CALCIO + VITAMINA D 500MG + 200U.I SOBRE | TECNOQUIMICAS | BIOCALCIUM D,240
POLIETILENGLICOL 3350 SOBRE DE SOLUCION ORAL | ECAR | FARMALAX,1
AMITRIPTILINA 25MG TABLETA | LAPROFF |,10
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,15
DIACEREINA 50MG TABLETA | SYNERGY LAB S.A.S | ARTRO M,60
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,60
CEFALEXINA 500MG CAPSULA | RECIPE |,9
TERBINAFINA 250MG TABLETA | HUMAX |,56
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,60
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,90
ACETAMINOFEN 150MG/5ML JARABE | PROCAPS | DOLOFEN,1
LEVOSULPIRIDE + PANCREATINA + SIMETICONA 25MG+150MG+80MG TABLETA | GALENO QUIMICA S.A | LEPRIT,60
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | RECIPE |,90
FEXOFENADINA 30MG/5ML JARABE | ECAR |,1
ESOMEPRAZOL 40MG TABLETA | COLMED |,60
AMLODIPINO + VALSARTAN + HIDROCLOROTIAZIDA 5MG+160MG+12.5MG TABLETA | NOVARTIS | EXFORGE HCT,175
ATORVASTATINA 40MG TABLETA ECAR,30
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,90
LEVOTIROXINA 125MCG TABLETA | ABBOTT | SYNTHROID,90
CITRATO DE CALCIO + VITAMINA D 500MG + 200U.I SOBRE | TECNOQUIMICAS | BIOCALCIUM D,240
LEVOTIROXINA 100MCG TABLETA | SIEGFRIED | TIROXIN,30
ACETAMINOFEN 500MG TABLETA | AG |,20
ENOXAPARINA SODICA 40MG/0.4ML SOLUCION INYECTABLE | DELTA | PHARMA LAW,1
CEFALEXINA 500MG CAPSULA | RECIPE |,28
NAPROXENO 250MG TABLETA GENFAR,21
OMEPRAZOL 20MG CAPSULA | NOVAMED |,7
OXIBUTININA 5MG TABLETA | TECNOQUIMICAS | UROPRAN,180
TRAMADOL CLORHIDRATO 100MG/ML SOLUCION ORAL | EXPOFARMA | 10ML,1
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,60
SALBUTAMOL 100MCG INHALADOR | CIPLA |,1
ACIDO ACETIL SALICILICO 100MG TABLETA | BAYER | CARDIOASPIRINA,30
ATORVASTATINA 40MG TABLETA ECAR,90
ESOMEPRAZOL 20MG TABLETA | COLMED |,30
ACIDO VALPROICO 250MG CAPSULA | NOVAMED | FERBIN CAPSULA LIQUIDA,450
SUCRALFATO 1GR TABLETA | ROPSOHN | ALSUCRAL,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
ESOMEPRAZOL 40MG TABLETA | COLMED |,30
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,28
SULFATO DE ZINC 2MG/ML SOLUCION ORAL | FARMATECH | SULZINC,2
AMOXICILINA + ACIDO CLAVULINICO 250MG + 62.5MG SUSPENSION | SANDOZ | CURAM,2
TERBINAFINA 250MG TABLETA | HUMAX |,34
MOMETASONA FUROATO 50MG/ML SPRAY NASAL X 18GR | MEGALABS | RINOSAL,2
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
TADALAFILO 5MG TABLETA | BUSSIE | DAFULL,30
APIXABAN 2.5MG TABLETA | PFIZER | ELIQUIS,30
CETIRIZINA 10MG TABLETA | GENFAR |,60
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,30
VILDAGLIPTINA 50MG TABLETA | TECNOFARMA | VILZER,180
ROSUVASTATINA 40MG TABLETA | ECAR |,90
NITAZOXANIDA 500MG TABLETA | BUSSIE | NITAZOFIN,6
ROSUVASTATINA 20MG TABLETA | ECAR |,90
SERTRALINA 50MG TABLETA | GENFAR |,15
TRIMETOPRIM SULFAMETOXAZOL 800MG + 160MG TABLETA | GENFAR |,7
ACETAMINOFEN 500MG TABLETA | AG |,32
AMLODIPINO + VALSARTAN + HIDROCLOROTIAZIDA 5MG+160MG+12.5MG TABLETA | PROCAPS | VARTERAL HCT,56
ACETATO DE ALUMINIO LOCION 120ML | WINTHROP |,1
VILDAGLIPTINA + METFORMINA 50MG + 1000MG TABLETA | NOVARTIS | GALVUS MET,119
VITAMINA E 400U.I CAPSULA BLANDA | PROCAPS | AQUASOL E,60
CETIRIZINA 5MG/5ML JARABE | BIOQUIFAR | ZERIDIL,1
LETROZOL 2.5MG TABLETA | NOVARTIS | FEMARA,30
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
NISTATINA 100.000U.I. CREMA TOPICA | COASPHARMA | TISAT,6
OMEPRAZOL 20MG CAPSULA | NOVAMED |,30
QUETIAPINA 25MG TABLETA | WINTHROP |,30
ALENDRONATO 70MG TABLETA | LASANTE |,12
ACETAMINOFEN 500MG TABLETA | AG |,30
NIFEDIPINO RETARD 30MG CAPSULA | NOVAMED |,90
ACETAMINOFEN 500MG TABLETA | AG |,30
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,120
ATORVASTATINA 40MG TABLETA ECAR,90
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | RECIPE |,60
NAPROXENO 125MG/5ML (2.5%) SUSPENSION | LABINCO | NAPROX,1
INSULINA GLARGINA + LIXISENATIDA (100UI+33MCG)/3ML SOLUCION INYECTABLE | SANOFI | SOLIQUA,9
ATORVASTATINA 20MG TABLETA | LASANTE |,60
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,60
ATORVASTATINA 40MG TABLETA ECAR,90
ACETAMINOFEN 500MG TABLETA | AG |,30
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,30
VALSARTAN 160MG TABLETAS |GENFAR|,84
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,84
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,56
POLIETILENGLICOL 3350 SOBRE DE SOLUCION ORAL | ECAR | FARMALAX,4
BECLOMETASONA 50MCG INHALADOR BUCAL | BIOSYNTEC |,1
RIFAXIMINA 550MG TABLETA | NOVAMED | RIFAMED,180
LACTULOSA 66.7GR/100ML SOBRE DE SOLUCION ORAL | HUMAX | CONSTILAX,180
ACETAMINOFEN 500MG TABLETA | AG |,30
OMEPRAZOL 20MG CAPSULA | NOVAMED |,30
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,60
NITROFURANTOINA 100MG TABLETA | RECIPE |,60
SERTRALINA 50MG TABLETA | GENFAR |,30
TRAZODONA 50MG TABLETA | RECIPE |,30
OLANZAPINA 10MG TABLETA | SCANDINAVIA | OLAZAP,60
CIPROFLOXACINO 500MG TABLETA | BCN | PROCATEC,20
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,60
VALSARTAN 160MG TABLETA | LASANTE |,119
VILDAGLIPTINA + METFORMINA 50MG + 1000MG TABLETA | NOVARTIS | GALVUS MET,119
ATORVASTATINA 40MG TABLETA ECAR,90
